season,pno,name,team,color,pos,war,owar,dwar,wrcplus,pa,hr,ops,sb,rbi,hit,run,iso,bbpct,kpct,sbrate,arch
2017,11347,안익훈,L,#fc1cad,CF,0.87,0.96,-0.1,102.5,248,1,0.735,3,15,70,38,0.036,7.3,11.3,1.2,🧤 수비형·백업
2017,10340,오정복,KT,#000000,LF,0.85,1.15,-0.3,120.1,213,2,0.846,0,16,69,24,0.097,4.2,11.3,0.0,🎯 정교한 타자
2017,11298,김호령,KIA,#ed1c24,CF,0.83,0.4,0.43,89.0,105,1,0.732,3,11,24,31,0.122,8.6,21.9,2.9,🎰 스윙형(삼진↑)
2017,10473,백창수,L,#fc1cad,LF,0.82,1.04,-0.22,159.4,122,4,0.947,1,18,33,15,0.208,9.8,14.8,0.8,💪 슬러거
2017,10916,양성우,한,#f37321,LF,0.79,0.96,-0.17,94.6,417,2,0.735,4,40,99,42,0.095,9.1,12.2,1.0,👁 출루형
2017,12524,조수행,두,#042071,RF,0.76,0.12,0.64,77.0,52,0,0.665,3,2,13,17,0.042,7.7,23.1,5.8,🏃 호타준족
2017,10935,이천웅,L,#fc1cad,LF,0.73,0.6,0.13,97.9,266,2,0.737,8,27,66,35,0.087,9.0,16.9,3.0,👁 출루형
2017,10486,서동욱,KIA,#ed1c24,1B,0.73,0.91,-0.19,98.3,366,7,0.772,1,48,90,49,0.138,9.0,23.5,0.3,🎰 스윙형(삼진↑)
2017,10101,이호준,N,#002b69,1B,0.69,0.69,0.0,114.5,187,7,0.854,1,36,49,13,0.189,9.6,21.9,0.5,🎰 스윙형(삼진↑)
2017,10096,박정권,S,#ff0000,1B,0.69,0.32,0.37,94.2,345,16,0.794,1,51,78,37,0.21,8.7,22.6,0.3,🎰 스윙형(삼진↑)
2017,10404,장영석,키,#86001f,1B,0.69,1.24,-0.55,127.8,212,12,0.896,0,38,50,30,0.269,8.0,23.6,0.0,🎰 스윙형(삼진↑)
2017,12534,최원준,KIA,#ed1c24,SS,0.68,0.85,-0.17,105.2,174,3,0.813,3,27,48,27,0.154,5.7,11.5,1.7,🎯 정교한 타자
2017,10840,신본기,롯,#888888,SS,0.63,0.09,0.54,58.5,381,5,0.63,5,47,77,49,0.08,6.6,19.9,1.3,🧤 수비형·백업
2017,10553,김태완,키,#86001f,DH,0.61,0.56,0.05,129.9,100,4,0.88,0,7,28,14,0.189,9.0,24.0,0.0,🎰 스윙형(삼진↑)
2017,10322,박석민,N,#002b69,3B,0.61,1.14,-0.53,110.1,382,14,0.792,1,56,78,43,0.178,13.1,24.1,0.3,🎰 스윙형(삼진↑)
2017,10170,최재훈,한,#f37321,C,0.57,0.57,-0.01,73.7,309,1,0.645,0,16,69,22,0.048,8.4,11.7,0.0,🧤 수비형·백업
2017,10756,정병곤,삼,#0061aa,2B,0.5,-0.2,0.71,39.4,82,2,0.572,1,7,16,16,0.081,4.9,25.6,1.2,🎰 스윙형(삼진↑)
2017,10810,최항,S,#ff0000,3B,0.48,0.37,0.12,94.0,116,1,0.776,0,16,34,14,0.104,2.6,25.0,0.0,🎰 스윙형(삼진↑)
2017,10417,전민수,KT,#000000,RF,0.44,0.01,0.43,74.9,145,1,0.693,2,8,36,20,0.085,7.6,17.2,1.4,🧤 수비형·백업
2017,11334,심우준,KT,#000000,3B,0.44,0.56,-0.12,74.0,303,4,0.709,18,26,82,38,0.108,2.6,19.1,5.9,🧤 수비형·백업
2017,10028,김경언,한,#f37321,RF,0.44,0.27,0.16,95.2,118,5,0.788,1,17,26,17,0.209,10.2,22.9,0.8,🎰 스윙형(삼진↑)
2017,10645,정진호,두,#042071,CF,0.43,0.79,-0.36,100.7,224,5,0.779,1,31,56,43,0.151,8.5,14.3,0.4,🎯 정교한 타자
2017,10683,지석훈,N,#002b69,2B,0.43,0.39,0.05,75.0,304,6,0.684,1,24,64,29,0.127,7.2,22.0,0.3,🎰 스윙형(삼진↑)
2017,10083,정상호,L,#fc1cad,C,0.43,0.23,0.2,69.5,150,3,0.658,0,17,36,16,0.087,2.7,21.3,0.0,🧤 수비형·백업
2017,10085,최경철,삼,#0061aa,C,0.41,0.49,-0.08,141.4,39,2,0.973,0,7,10,5,0.25,7.7,25.6,0.0,🎰 스윙형(삼진↑)
2017,10257,황진수,롯,#888888,3B,0.41,0.48,-0.07,89.9,133,1,0.761,4,16,34,18,0.111,7.5,28.6,3.0,🎰 스윙형(삼진↑)
2017,11153,김성욱,N,#002b69,RF,0.39,0.14,0.25,76.3,347,6,0.705,10,31,76,60,0.143,6.9,17.0,2.9,🧤 수비형·백업
2017,10005,차일목,한,#f37321,C,0.39,0.06,0.32,59.8,112,1,0.596,1,7,19,7,0.065,11.6,18.8,0.9,👁 출루형
2017,11341,김진곤,KT,#000000,CF,0.37,0.15,0.23,81.9,40,2,0.762,1,8,11,9,0.18,2.5,27.5,2.5,🎰 스윙형(삼진↑)
2017,12592,나경민,롯,#888888,CF,0.36,0.15,0.21,62.4,129,1,0.666,20,11,30,37,0.103,5.4,28.7,15.5,🏃 호타준족
2017,10929,김재율,L,#fc1cad,1B,0.33,0.48,-0.15,110.7,198,6,0.798,0,28,55,21,0.149,5.1,17.7,0.0,🎯 정교한 타자
2017,10410,박헌도,롯,#888888,LF,0.32,0.35,-0.03,92.2,130,4,0.752,0,13,29,19,0.141,10.8,20.8,0.0,🎰 스윙형(삼진↑)
2017,10178,오재원,두,#042071,2B,0.29,0.58,-0.29,81.6,390,7,0.685,7,40,79,43,0.116,12.1,21.8,1.8,🎰 스윙형(삼진↑)
2017,12570,김주현,한,#f37321,1B,0.28,0.15,0.13,108.5,43,0,0.743,0,3,9,3,0.059,18.6,34.9,0.0,🎰 스윙형(삼진↑)
2017,10253,정훈,롯,#888888,2B,0.26,0.41,-0.16,98.0,136,1,0.761,3,6,27,16,0.137,13.2,20.6,2.2,🎰 스윙형(삼진↑)
2017,10035,이용규,한,#f37321,CF,0.26,0.13,0.13,70.6,200,0,0.65,10,12,47,31,0.055,8.5,10.0,5.0,🏃 호타준족
2017,10082,이재원,S,#ff0000,C,0.25,0.37,-0.12,65.1,350,9,0.668,0,42,76,32,0.134,4.6,15.7,0.0,🧤 수비형·백업
2017,10183,최준석,롯,#888888,DH,0.25,0.55,-0.3,98.7,464,14,0.794,0,82,119,43,0.139,10.6,19.2,0.0,🎰 스윙형(삼진↑)
2017,10640,김헌곤,삼,#0061aa,RF,0.24,0.47,-0.23,76.5,404,9,0.719,11,47,94,51,0.124,7.2,11.1,2.7,🧤 수비형·백업
2017,10184,허경민,두,#042071,3B,0.22,0.04,0.18,77.7,422,3,0.674,8,40,95,50,0.09,6.9,11.4,1.9,🧤 수비형·백업
2017,11498,허정협,키,#86001f,RF,0.22,0.49,-0.27,90.6,266,9,0.735,1,39,54,35,0.158,9.0,27.4,0.4,🎰 스윙형(삼진↑)
2017,11165,노진혁,N,#002b69,SS,0.21,0.06,0.15,75.1,7,0,0.715,0,0,2,2,0.143,0.0,14.3,0.0,🧤 수비형·백업
2017,10557,오선진,한,#f37321,3B,0.2,0.87,-0.67,99.8,209,2,0.773,3,21,57,23,0.092,7.2,10.5,1.4,🧤 수비형·백업
2017,11148,강진성,N,#002b69,3B,0.2,0.18,0.01,144.0,32,1,0.925,0,5,8,5,0.223,12.5,12.5,0.0,💪 슬러거
2017,12943,조용호,S,#ff0000,LF,0.19,0.38,-0.19,81.1,225,0,0.684,11,10,52,34,0.047,11.1,17.3,4.9,🏃 호타준족
2017,10684,허도환,한,#f37321,C,0.18,0.09,0.09,81.1,49,1,0.701,0,4,9,4,0.15,8.2,20.4,0.0,🎰 스윙형(삼진↑)
2017,10240,문규현,롯,#888888,SS,0.18,0.22,-0.04,62.7,337,6,0.686,2,42,82,38,0.121,3.0,12.5,0.6,🧤 수비형·백업
2017,11071,이홍구,S,#ff0000,C,0.14,-0.07,0.2,70.5,110,10,0.754,0,18,19,14,0.327,4.5,39.1,0.0,🎰 스윙형(삼진↑)
2017,10672,오준혁,KIA,#ed1c24,LF,0.12,-0.02,0.14,42.4,13,0,0.558,0,1,3,1,0.0,7.7,23.1,0.0,🧤 수비형·백업
2017,11363,황윤호,N,#002b69,2B,0.12,-0.09,0.21,15.8,17,0,0.502,0,0,2,8,0.134,5.9,23.5,0.0,🎰 스윙형(삼진↑)
2017,10004,이성우,S,#ff0000,C,0.11,0.27,-0.16,68.8,125,1,0.673,0,14,31,6,0.072,4.8,13.6,0.0,🧤 수비형·백업
2017,12617,노관현,KIA,#ed1c24,SS,0.11,0.08,0.02,169.7,6,0,1.0,0,1,3,0,0.0,0.0,33.3,0.0,🎰 스윙형(삼진↑)
2017,10337,배영섭,삼,#0061aa,LF,0.1,0.89,-0.78,100.8,244,6,0.81,1,26,66,39,0.142,7.8,18.0,0.4,🎰 스윙형(삼진↑)
2017,10038,이호신,KIA,#ed1c24,RF,0.1,-0.08,0.19,1.2,8,0,0.393,0,0,1,3,0.0,12.5,37.5,0.0,🎰 스윙형(삼진↑)
2017,10249,오태곤,KT,#000000,1B,0.09,-0.04,0.12,84.0,410,9,0.757,15,42,106,53,0.156,3.9,22.7,3.7,🎰 스윙형(삼진↑)
2017,11119,한승택,KIA,#ed1c24,C,0.08,-0.15,0.24,41.4,91,0,0.566,0,7,19,7,0.048,6.6,27.5,0.0,🎰 스윙형(삼진↑)
2017,10879,이현동,삼,#0061aa,LF,0.07,-0.11,0.18,-6.8,16,0,0.438,1,0,3,1,0.062,0.0,43.8,6.2,🎰 스윙형(삼진↑)
2017,12936,김성윤,삼,#0061aa,LF,0.06,-0.13,0.19,25.0,14,1,0.547,0,2,1,3,0.25,14.3,50.0,0.0,🎰 스윙형(삼진↑)
2017,11273,이창열,한,#f37321,2B,0.06,0.02,0.04,-138.7,1,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,🧤 수비형·백업
2017,10859,서상우,L,#fc1cad,DH,0.06,-0.01,0.06,49.3,17,1,0.602,1,2,1,4,0.231,17.6,47.1,5.9,🎰 스윙형(삼진↑)
2017,10533,정찬헌,L,#fc1cad,P,0.05,0.05,0.0,422.8,1,0,2.0,0,2,1,1,0.0,0.0,0.0,0.0,🎯 정교한 타자
2017,12587,박상언,한,#f37321,C,0.05,0.02,0.04,113.9,4,0,0.5,0,0,0,1,0.0,50.0,25.0,0.0,💪 슬러거
2017,10690,김강률,두,#042071,P,0.05,0.05,0.0,457.9,1,0,2.0,0,1,1,0,0.0,0.0,0.0,0.0,🎯 정교한 타자
2017,11147,이상호,N,#002b69,2B,0.05,0.74,-0.7,88.7,241,0,0.73,12,15,76,33,0.035,2.9,6.2,5.0,🧤 수비형·백업
2017,10772,정범모,한,#f37321,C,0.05,0.2,-0.15,79.8,50,1,0.705,0,3,11,5,0.116,10.0,30.0,0.0,🎰 스윙형(삼진↑)
2017,10094,박윤,키,#86001f,1B,0.04,0.06,-0.02,101.9,18,0,0.764,0,0,5,2,0.062,11.1,22.2,0.0,🎰 스윙형(삼진↑)
2017,10108,김강민,S,#ff0000,CF,0.04,-0.28,0.32,57.5,203,5,0.635,10,18,40,31,0.12,7.4,24.6,4.9,🎰 스윙형(삼진↑)
2017,10492,이진영,KT,#000000,DH,0.04,0.2,-0.16,88.6,285,2,0.753,0,31,76,28,0.129,6.0,11.9,0.0,🧤 수비형·백업
2017,12922,박성한,S,#ff0000,SS,0.04,-0.1,0.14,-149.2,4,0,0.0,0,0,0,0,0.0,0.0,50.0,0.0,🎰 스윙형(삼진↑)
2017,12634,채상현,키,#86001f,CF,0.04,-0.02,0.06,55.5,12,0,0.664,1,0,3,0,0.0,8.3,25.0,8.3,🏃 호타준족
2017,13005,로니,L,#fc1cad,1B,0.03,0.16,-0.13,113.3,93,3,0.822,0,12,22,7,0.178,11.8,15.1,0.0,🎯 정교한 타자
2017,12525,이재율,N,#002b69,CF,0.03,-0.12,0.15,-1.4,27,0,0.398,9,1,4,16,0.0,0.0,33.3,33.3,🏃 호타준족
2017,12521,남태혁,KT,#000000,1B,0.03,-0.06,0.1,72.7,68,2,0.691,0,11,15,8,0.117,8.8,29.4,0.0,🎰 스윙형(삼진↑)
2017,10416,장민석,한,#f37321,RF,0.03,-0.41,0.44,57.6,327,1,0.629,8,21,83,38,0.04,4.6,17.7,2.4,🧤 수비형·백업
2017,12892,박유연,두,#042071,C,0.02,0.01,0.01,64.5,3,0,0.666,0,0,1,0,0.0,0.0,66.7,0.0,🎰 스윙형(삼진↑)
2017,12916,이정훈,KIA,#ed1c24,C,0.02,-0.01,0.03,52.1,3,0,0.333,0,0,0,0,0.0,0.0,33.3,0.0,🎰 스윙형(삼진↑)
2017,11226,임병욱,키,#86001f,CF,0.01,-0.05,0.06,39.2,46,1,0.664,2,7,10,10,0.143,6.5,30.4,4.3,🎰 스윙형(삼진↑)
2017,11351,최민창,L,#fc1cad,LF,0.01,-0.05,0.06,60.2,33,0,0.609,0,2,8,1,0.0,9.1,21.2,0.0,🧤 수비형·백업
2017,11337,정주후,KT,#000000,SS,0.01,-0.03,0.03,-136.3,2,0,0.0,1,0,0,1,0.0,0.0,0.0,50.0,🏃 호타준족
2017,11388,강동관,롯,#888888,C,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10808,최정민,KIA,#ed1c24,2B,0.0,0.05,-0.04,95.1,9,0,0.777,0,1,3,1,0.111,0.0,44.4,0.0,🎰 스윙형(삼진↑)
2017,11310,박세웅,롯,#888888,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10831,이상화,KT,#000000,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10050,박경태,KIA,#ed1c24,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11159,이형범,N,#002b69,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10524,이동현,L,#fc1cad,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11324,홍성무,KT,#000000,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10600,안영명,한,#f37321,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10075,진해수,L,#fc1cad,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11166,김진성,N,#002b69,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11401,김동호,삼,#0061aa,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10696,홍건희,KIA,#ed1c24,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11281,임창용,KIA,#ed1c24,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,12532,김대현,L,#fc1cad,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10220,이재학,N,#002b69,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10427,김상수,키,#86001f,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10290,이명우,롯,#888888,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11222,하영민,키,#86001f,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10825,김원중,롯,#888888,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11156,해커,N,#002b69,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11379,최원태,키,#86001f,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10453,장시환,롯,#888888,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10518,심수창,한,#f37321,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11322,조무근,KT,#000000,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,12565,최성영,N,#002b69,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10596,박정진,한,#f37321,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10066,임기준,KIA,#ed1c24,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11489,김재윤,KT,#000000,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10695,김진우,KIA,#ed1c24,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10156,정우람,한,#f37321,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11279,강장산,KT,#000000,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,12531,김주한,S,#ff0000,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10217,이용찬,두,#042071,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10423,강윤구,N,#002b69,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10272,김사율,KT,#000000,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10722,윤영삼,키,#86001f,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10381,차우찬,L,#fc1cad,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10821,김윤동,KIA,#ed1c24,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10452,임창민,N,#002b69,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,12637,김승현,삼,#0061aa,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11253,홍성용,KT,#000000,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10516,신정락,L,#fc1cad,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11112,박근홍,삼,#0061aa,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11319,윤수호,N,#002b69,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10058,양현종,KIA,#ed1c24,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11164,장현식,N,#002b69,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11394,배제성,KT,#000000,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,12871,박상원,한,#f37321,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,12907,고우석,L,#fc1cad,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10142,윤길현,롯,#888888,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,12530,최충연,삼,#0061aa,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10535,최동환,L,#fc1cad,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,12959,로치,KT,#000000,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10792,허건엽,S,#ff0000,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10863,한현희,키,#86001f,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11174,최금강,N,#002b69,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10720,심창민,삼,#0061aa,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,12544,유재유,L,#fc1cad,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11151,이민호,N,#002b69,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10443,송신영,한,#f37321,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10909,임기영,KIA,#ed1c24,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10512,배우열,KT,#000000,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11318,엄상백,KT,#000000,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10056,심동섭,KIA,#ed1c24,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11393,린드블럼,롯,#888888,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,12847,김명신,두,#042071,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10124,고효준,KIA,#ed1c24,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10784,서진용,S,#ff0000,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10617,최영필,KIA,#ed1c24,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10268,강승현,한,#f37321,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10812,한승혁,KIA,#ed1c24,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10442,손승락,롯,#888888,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10502,김광수,KIA,#ed1c24,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10737,박시영,롯,#888888,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11311,심재민,KT,#000000,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,12561,정수민,N,#002b69,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10054,손영민,KIA,#ed1c24,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11161,원종현,N,#002b69,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,12655,류희운,KT,#000000,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10657,윤지웅,L,#fc1cad,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10527,이승현,삼,#0061aa,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,12953,오간도,한,#f37321,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10778,이동걸,한,#f37321,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10607,윤근영,KT,#000000,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11168,임정호,N,#002b69,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11404,장필준,삼,#0061aa,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10431,김세현,KIA,#ed1c24,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11407,최정용,S,#ff0000,3B,-0.01,-0.05,0.04,107.7,8,0,0.762,0,0,2,1,0.0,12.5,0.0,0.0,👁 출루형
2017,12941,홍현빈,KT,#000000,RF,-0.01,-0.14,0.13,-137.1,6,0,0.0,1,0,0,1,0.0,0.0,66.7,16.7,🎰 스윙형(삼진↑)
2017,10841,전유수,S,#ff0000,P,-0.01,-0.03,0.02,-133.5,1,0,0.0,0,0,0,0,0.0,0.0,100.0,0.0,🎰 스윙형(삼진↑)
2017,10866,박정음,키,#86001f,LF,-0.01,-0.05,0.04,68.7,162,2,0.652,3,15,34,26,0.086,5.6,24.1,1.9,🎰 스윙형(삼진↑)
2017,10027,홍재호,KIA,#ed1c24,2B,-0.01,0.0,-0.01,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,11398,이우민,롯,#888888,LF,-0.01,0.07,-0.08,76.6,215,4,0.7,2,21,47,35,0.103,7.0,17.7,0.9,🧤 수비형·백업
2017,10382,최원제,삼,#0061aa,1B,-0.01,-0.08,0.07,41.7,18,0,0.611,0,3,4,3,0.167,0.0,33.3,0.0,🎰 스윙형(삼진↑)
2017,12622,김찬형,N,#002b69,SS,-0.01,0.0,-0.01,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,12539,이진영,KIA,#ed1c24,LF,-0.02,0.07,-0.09,214.8,8,0,1.025,0,0,2,3,0.0,12.5,12.5,0.0,👁 출루형
2017,12604,황경태,두,#042071,SS,-0.02,0.0,-0.02,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
2017,10895,유민상,KT,#000000,1B,-0.02,0.0,-0.01,66.5,33,1,0.67,1,2,7,4,0.134,6.1,24.2,3.0,🎰 스윙형(삼진↑)
