season,name,team,color,role,war,era,fip,ip,so,gs
2002,이재영,두,#042071,스윙,2.6,2.96,3.2,97.1,112,3
2002,이상훈,두,#042071,스윙,2.56,3.91,3.59,133.2,93,8
2002,김민기,L,#fc1cad,선발,2.55,3.18,4.07,99.0,66,19
2002,피코타,한,#f37321,스윙,2.54,3.51,2.95,102.2,104,8
2002,손민한,롯,#888888,선발,2.48,3.67,4.35,142.1,82,22
2002,조웅천,S,#ff0000,불펜,2.33,3.27,3.18,82.2,63,0
2002,토레스,현,#007f55,선발,2.27,4.19,4.97,180.1,97,28
2002,강영식,삼,#0061aa,선발,2.06,3.79,4.14,95.0,88,14
2002,만자니오,L,#fc1cad,선발,2.03,4.32,4.71,162.1,122,29
2002,구자운,두,#042071,선발,2.02,3.79,3.72,133.0,95,23
2002,최원호,L,#fc1cad,선발,1.99,4.41,5.86,138.2,53,27
2002,권준헌,현,#007f55,불펜,1.89,3.05,3.27,62.0,44,0
2002,송신영,현,#007f55,스윙,1.71,4.39,4.57,104.2,67,9
2002,김수경,현,#007f55,선발,1.67,4.88,4.51,151.1,130,27
2002,김상진,S,#ff0000,선발,1.5,4.71,4.52,116.2,95,16
2002,오봉옥,KIA,#ed1c24,불펜,1.47,3.31,5.58,54.1,33,0
2002,정대현,S,#ff0000,불펜,1.27,3.21,3.21,42.0,30,0
2002,전병호,삼,#0061aa,스윙,1.26,3.88,4.92,62.2,35,3
2002,최상덕,KIA,#ed1c24,선발,1.24,4.47,4.89,133.0,79,23
2002,노병오,삼,#0061aa,스윙,1.24,3.78,4.04,47.2,29,4
2002,임선동,현,#007f55,선발,1.22,4.51,4.3,105.2,61,20
2002,염종석,롯,#888888,선발,1.18,4.36,3.88,159.0,108,30
2002,조규제,S,#ff0000,스윙,1.18,4.23,4.71,78.2,64,8
2002,이상열,현,#007f55,스윙,1.14,3.93,2.68,73.1,71,3
2002,진필중,두,#042071,불펜,1.13,3.47,3.38,62.1,58,0
2002,위재영,현,#007f55,선발,1.12,4.59,5.25,104.0,74,23
2002,마일영,현,#007f55,선발,1.12,4.56,4.92,130.1,98,22
2002,박충식,KIA,#ed1c24,불펜,1.12,3.97,3.39,47.2,33,0
2002,김풍철,롯,#888888,스윙,1.11,3.67,3.86,54.0,44,1
2002,에르난데스,롯,#888888,스윙,1.0,2.82,3.94,44.2,45,7
2002,신용운,KIA,#ed1c24,불펜,0.97,3.55,3.59,38.0,30,0
2002,한용덕,한,#f37321,선발,0.94,4.94,4.12,116.2,86,20
2002,차명주,두,#042071,불펜,0.93,3.86,3.57,51.1,37,0
2002,최향남,L,#fc1cad,선발,0.91,4.46,5.33,109.0,75,23
2002,정민철,한,#f37321,선발,0.9,5.35,4.07,138.0,116,24
2002,라형진,삼,#0061aa,선발,0.84,4.93,4.88,98.2,73,10
2002,매기,S,#ff0000,선발,0.8,4.69,4.05,132.1,124,23
2002,제춘모,S,#ff0000,선발,0.8,4.68,4.63,146.0,93,27
2002,이승호,L,#fc1cad,스윙,0.78,4.11,3.94,46.0,44,4
2002,신철인,현,#007f55,불펜,0.77,4.53,3.08,55.2,54,0
2002,김민범,현,#007f55,불펜,0.76,0.0,2.54,10.0,5,0
2002,김기덕,S,#ff0000,불펜,0.72,3.13,3.64,23.0,12,0
2002,러핀,S,#ff0000,불펜,0.66,2.6,2.82,17.1,18,0
2002,김정수,한,#f37321,불펜,0.64,3.24,3.25,25.0,29,0
2002,곽현희,KIA,#ed1c24,불펜,0.61,4.13,5.21,32.2,27,0
2002,가내영,KIA,#ed1c24,스윙,0.6,2.52,3.87,25.0,18,3
2002,이대환,현,#007f55,불펜,0.58,2.08,4.01,13.0,8,0
2002,조규수,한,#f37321,선발,0.53,5.46,5.23,113.2,88,19
2002,김영수,롯,#888888,선발,0.48,4.79,4.78,118.1,76,20
2002,류택현,L,#fc1cad,스윙,0.48,4.11,4.25,46.0,46,1
2002,김백만,한,#f37321,스윙,0.48,4.55,3.97,31.2,31,1
2002,정현욱,삼,#0061aa,스윙,0.47,4.0,3.33,36.0,34,2
2002,김장백,한,#f37321,불펜,0.44,1.17,3.39,7.2,4,0
2002,이혜천,두,#042071,스윙,0.44,4.67,4.2,79.0,75,3
2002,경헌호,L,#fc1cad,불펜,0.4,4.64,3.39,52.1,46,0
2002,김장현,롯,#888888,선발,0.39,5.26,4.8,119.2,70,13
2002,오철민,KIA,#ed1c24,불펜,0.38,4.26,6.23,19.0,13,0
2002,이준호,삼,#0061aa,불펜,0.35,2.25,3.79,8.0,5,0
2002,장재혁,한,#f37321,불펜,0.34,3.86,3.59,32.2,29,0
2002,박진철,KIA,#ed1c24,스윙,0.34,4.0,5.32,27.0,7,6
2002,김주철,KIA,#ed1c24,불펜,0.34,4.42,2.96,18.1,16,0
2002,강철민,KIA,#ed1c24,선발,0.33,5.68,4.34,77.2,46,16
2002,엄정욱,S,#ff0000,불펜,0.32,1.5,4.38,6.0,9,0
2002,허진석,한,#f37321,불펜,0.31,0.0,3.48,4.0,0,0
2002,지연규,한,#f37321,선발,0.3,5.35,4.14,77.1,48,16
2002,김영완,S,#ff0000,불펜,0.29,0.0,1.72,5.2,4,0
2002,배영수,삼,#0061aa,선발,0.26,5.53,5.24,81.1,63,18
2002,이명우,롯,#888888,불펜,0.26,3.86,4.43,16.1,12,0
2002,패트릭,삼,#0061aa,선발,0.25,5.96,4.73,77.0,45,20
2002,이명호,롯,#888888,불펜,0.25,4.3,5.13,14.2,11,0
2002,강상수,롯,#888888,스윙,0.25,4.58,5.31,55.0,33,2
2002,김홍집,한,#f37321,불펜,0.23,4.44,5.44,26.1,17,0
2002,노승욱,롯,#888888,스윙,0.23,5.35,5.03,35.1,23,2
2002,손혁,KIA,#ed1c24,스윙,0.22,3.72,5.8,19.1,11,5
2002,박지철,롯,#888888,스윙,0.22,5.11,4.64,24.2,20,4
2002,마정길,한,#f37321,불펜,0.22,5.4,4.32,60.0,54,0
2002,최경훈,두,#042071,스윙,0.21,2.25,5.41,8.0,5,1
2002,황두성,현,#007f55,불펜,0.2,3.0,5.35,6.0,4,0
2002,곽채진,KIA,#ed1c24,불펜,0.19,4.3,6.21,14.2,8,0
2002,이윤학,KIA,#ed1c24,불펜,0.18,0.0,7.72,2.1,1,0
2002,케펜,L,#fc1cad,선발,0.18,5.05,4.7,66.0,47,15
2002,김희걸,S,#ff0000,불펜,0.15,3.38,4.74,5.1,6,0
2002,최용호,두,#042071,스윙,0.13,4.91,3.82,14.2,10,1
2002,이정민,롯,#888888,스윙,0.12,3.27,6.31,11.0,1,1
2002,이재우,두,#042071,스윙,0.11,4.5,4.97,8.0,6,1
2002,지승민,한,#f37321,불펜,0.11,5.67,6.38,27.0,22,0
2002,강민영,롯,#888888,불펜,0.1,0.0,3.59,4.2,6,0
2002,김성태,현,#007f55,불펜,0.1,0.0,-2.14,1.1,3,0
2002,고효준,롯,#888888,불펜,0.1,0.0,2.01,3.0,3,0
2002,이용호,L,#fc1cad,불펜,0.08,0.0,3.48,1.0,0,0
2002,이병석,KIA,#ed1c24,불펜,0.08,3.86,6.42,7.0,5,0
2002,박준수,현,#007f55,불펜,0.08,3.38,5.36,2.2,4,0
2002,김태석,L,#fc1cad,불펜,0.06,4.5,8.96,4.0,2,0
2002,김동호,L,#fc1cad,불펜,0.05,0.0,3.48,0.2,0,0
2002,유현승,L,#fc1cad,불펜,0.05,0.0,-0.27,0.2,1,0
2002,장인규,두,#042071,불펜,0.05,0.0,4.38,0.2,1,0
2002,박보현,두,#042071,불펜,0.05,3.86,2.67,2.1,2,0
2002,임봉춘,롯,#888888,불펜,0.04,2.45,3.81,3.2,2,0
2002,신재웅,한,#f37321,불펜,0.03,0.0,5.28,0.1,1,0
2002,방동민,KIA,#ed1c24,불펜,0.03,5.4,6.45,3.1,1,0
2002,장기영,현R,#007f55,불펜,0.03,0.0,12.78,0.1,0,0
2002,김태한,S,#ff0000,불펜,0.01,5.23,3.94,31.0,21,0
2002,최환인,현,#007f55,불펜,0.01,5.4,10.62,1.2,0,0
2002,박장희,현,#007f55,불펜,0.01,6.14,4.16,22.0,17,0
2002,김원형,S,#ff0000,선발,0.01,5.25,5.76,58.1,37,12
2002,장성진,두,#042071,불펜,0.01,5.79,5.18,14.0,6,0
2002,변인재,롯,#888888,불펜,0.01,6.0,4.25,12.0,5,0
2002,오상민,삼,#0061aa,스윙,0.0,5.48,4.95,64.0,43,3
2002,성영재,KIA,#ed1c24,불펜,-0.02,9.0,15.38,1.0,0,0
2002,김광수,L,#fc1cad,불펜,-0.03,13.5,21.33,0.2,0,0
2002,권오원,삼,#0061aa,불펜,-0.03,0.0,5.48,5.0,2,0
2002,이대일,롯,#888888,불펜,-0.03,7.71,5.07,2.1,1,0
2002,배힘찬,현,#007f55,불펜,-0.03,81.0,3.48,0.1,0,0
2002,전승남,L,#fc1cad,불펜,-0.03,6.35,4.13,11.1,8,0
2002,이정호,삼,#0061aa,스윙,-0.04,6.1,3.83,10.1,12,1
2002,신원주,롯,#888888,불펜,-0.04,4.5,2.23,2.0,1,0
2002,이상목,한,#f37321,스윙,-0.04,6.1,4.83,62.0,47,6
2002,문동환,롯,#888888,선발,-0.04,5.1,4.23,67.0,49,10
2002,정원욱,롯,#888888,불펜,-0.04,7.2,3.22,5.0,3,0
2002,권명철,S,#ff0000,불펜,-0.05,5.93,5.42,54.2,36,0
2002,서승화,L,#fc1cad,스윙,-0.05,5.94,5.38,36.1,28,2
2002,박정근,한,#f37321,불펜,-0.05,18.0,10.28,1.0,1,0
2002,고상천,한,#f37321,불펜,-0.06,27.0,6.58,1.0,0,0
2002,김유봉,두,#042071,불펜,-0.06,27.0,6.58,1.0,0,0
2002,이경필,두,#042071,스윙,-0.06,5.47,6.25,24.2,13,5
2002,이정훈,롯,#888888,불펜,-0.07,6.32,3.43,31.1,19,0
2002,김병준,한,#f37321,스윙,-0.07,6.15,3.83,26.1,17,2
2002,최창호,L,#fc1cad,불펜,-0.07,6.75,4.76,12.0,11,0
2002,주형광,롯,#888888,불펜,-0.08,16.2,1.98,1.2,1,0
2002,문남열,삼,#0061aa,불펜,-0.08,6.57,5.85,12.1,9,0
2002,조형식,S,#ff0000,불펜,-0.1,12.0,10.98,3.0,3,0
2002,가득염,롯,#888888,스윙,-0.12,5.61,5.3,25.2,15,1
2002,윤형진,KIA,#ed1c24,불펜,-0.12,27.0,8.78,2.0,3,0
2002,권혁,삼,#0061aa,스윙,-0.14,13.5,8.81,4.0,1,1
2002,유혜정,한,#f37321,불펜,-0.15,18.0,11.18,3.0,4,0
2002,이원식,KIA,#ed1c24,스윙,-0.17,6.75,5.67,17.1,15,6
2002,파라,한,#f37321,불펜,-0.17,6.0,3.78,39.0,32,0
2002,이광우,L,#fc1cad,불펜,-0.17,11.81,9.93,5.1,3,0
2002,전준호,현,#007f55,스윙,-0.18,6.75,4.54,29.1,18,1
2002,김사율,롯,#888888,선발,-0.19,5.48,5.15,108.1,64,11
2002,최영완,KIA,#ed1c24,불펜,-0.19,15.43,4.25,4.2,6,0
2002,안병원,L,#fc1cad,스윙,-0.2,4.62,5.72,25.1,15,7
2002,김제빈,롯,#888888,불펜,-0.21,6.55,5.68,22.0,10,0
2002,김진웅,삼,#0061aa,스윙,-0.25,6.97,4.11,50.1,60,6
2002,베라스,현,#007f55,불펜,-0.25,7.33,5.19,23.1,19,0
2002,최영필,한,#f37321,스윙,-0.31,7.77,4.83,22.0,21,3
2002,김경태,두,#042071,스윙,-0.38,15.75,10.12,8.0,4,1
2002,오승준,S,#ff0000,스윙,-0.39,6.91,5.91,28.2,16,3
2002,신윤호,L,#fc1cad,스윙,-0.46,6.45,4.93,60.0,44,4
2002,윤길현,S,#ff0000,선발,-0.47,7.29,6.3,58.0,42,11
2002,박정진,한,#f37321,스윙,-0.5,6.65,5.86,47.1,37,4
2002,임경완,롯,#888888,스윙,-0.53,6.29,5.48,48.2,30,3
2002,이용훈,S,#ff0000,스윙,-0.73,8.64,5.57,41.2,46,5
2002,박주언,S,#ff0000,불펜,0.0,0.0,0.0,0.0,0,0
2003,이상목,한,#f37321,선발,4.76,3.54,3.26,185.1,118,29
2003,이승호,L,#ff0000,선발,4.65,3.19,3.95,191.2,157,30
2003,정민태,현,#007f55,선발,4.6,3.31,3.4,177.0,122,29
2003,김진우,KIA,#ed1c24,선발,4.45,3.45,3.01,169.1,146,24
2003,바워스,현,#007f55,선발,4.11,3.01,3.88,143.2,85,22
2003,송진우,한,#f37321,선발,4.0,3.12,3.28,129.2,93,14
2003,이리키,두,#042071,선발,3.68,3.74,4.23,159.0,87,20
2003,김현욱,삼,#0061aa,불펜,3.56,2.0,2.85,85.2,73,0
2003,임창용,삼,#0061aa,선발,3.55,3.55,4.17,147.0,85,26
2003,전승남,L,#fc1cad,불펜,3.53,2.45,3.23,106.2,56,0
2003,조웅천,S,#ff0000,불펜,3.49,1.97,2.47,77.2,75,0
2003,키퍼,두,#042071,선발,3.47,3.79,4.21,168.2,77,29
2003,리오스,KIA,#ed1c24,선발,3.23,3.82,4.23,188.2,121,30
2003,최상덕,KIA,#ed1c24,선발,3.09,3.56,4.49,126.1,63,22
2003,정민철,한,#f37321,선발,2.98,4.0,4.6,139.2,73,26
2003,신용운,KIA,#ed1c24,불펜,2.81,3.63,3.75,119.0,96,0
2003,김진웅,삼,#0061aa,선발,2.79,4.05,4.51,153.1,99,25
2003,권준헌,현,#007f55,불펜,2.73,3.19,3.36,93.0,67,0
2003,이강철,KIA,#ed1c24,불펜,2.51,1.98,3.62,68.1,57,0
2003,배영수,삼,#0061aa,선발,2.51,4.51,4.05,163.2,99,30
2003,신철인,현,#007f55,불펜,2.49,3.07,3.64,76.1,88,0
2003,정성훈,두,#042071,불펜,2.25,2.62,4.63,58.1,17,0
2003,존슨,KIA,#ed1c24,선발,2.21,3.0,4.12,69.0,53,10
2003,이재영,두,#042071,선발,2.13,3.65,4.73,116.0,83,10
2003,이상열,현,#007f55,불펜,2.08,2.91,3.05,58.2,48,0
2003,박지철,롯,#888888,선발,2.05,3.89,4.72,129.2,78,24
2003,김수경,현,#007f55,선발,2.03,4.63,3.74,167.0,121,29
2003,오상민,삼,#0061aa,불펜,2.02,2.79,3.32,58.0,45,0
2003,진필중,KIA,#ed1c24,스윙,1.89,3.08,3.51,64.1,71,2
2003,이승호,S,#ff0000,선발,1.82,4.08,4.94,97.0,81,15
2003,정대현,S,#ff0000,불펜,1.79,2.29,3.48,51.0,34,0
2003,윤길현,S,#ff0000,불펜,1.78,2.06,3.74,39.1,24,0
2003,김원형,S,#ff0000,스윙,1.77,3.74,4.68,79.1,44,9
2003,박정진,한,#f37321,스윙,1.64,4.31,3.91,100.1,73,3
2003,전준호,현,#007f55,선발,1.63,3.93,3.84,68.2,51,11
2003,노장진,삼,#0061aa,불펜,1.57,4.12,3.61,83.0,87,0
2003,스미스,S,#ff0000,선발,1.55,4.2,3.94,152.0,82,27
2003,장문석,KIA,#ed1c24,선발,1.48,4.4,4.61,100.1,53,13
2003,구자운,두,#042071,선발,1.45,4.17,3.35,95.0,64,10
2003,이상훈,L,#042071,불펜,1.43,3.34,2.52,56.2,55,0
2003,이동현,L,#fc1cad,선발,1.39,4.05,4.85,95.2,57,14
2003,마정길,한,#f37321,불펜,1.28,4.06,3.99,68.2,57,0
2003,노승욱,롯,#888888,스윙,1.26,4.48,4.48,94.1,45,1
2003,고우석,KIA,#ed1c24,불펜,1.25,3.88,3.95,58.0,38,0
2003,권명철,두,#042071,스윙,1.22,4.2,3.97,79.1,45,8
2003,피코타,한,#f37321,스윙,1.2,3.86,3.2,56.0,43,1
2003,김광삼,L,#fc1cad,선발,1.18,4.46,4.1,111.0,69,22
2003,손혁,두,#042071,선발,1.15,3.65,4.52,61.2,27,12
2003,오철민,KIA,#ed1c24,불펜,1.14,1.78,3.22,25.1,19,0
2003,정현욱,삼,#0061aa,스윙,1.13,4.59,2.99,86.1,77,3
2003,조용준,현,#007f55,불펜,1.11,3.52,3.23,53.2,39,0
2003,안영명,한,#f37321,불펜,1.09,3.89,4.52,44.0,26,0
2003,이원식,KIA,#ed1c24,스윙,1.03,3.08,3.9,38.0,24,7
2003,전병호,삼,#0061aa,선발,1.02,5.03,4.4,102.0,54,15
2003,류택현,L,#fc1cad,스윙,1.02,3.11,3.8,37.2,44,1
2003,송신영,현,#007f55,스윙,1.02,4.63,4.51,68.0,39,9
2003,김희걸,S,#ff0000,스윙,1.01,3.45,4.34,60.0,44,1
2003,조규수,한,#f37321,선발,0.99,5.28,4.91,121.0,80,21
2003,임경완,롯,#888888,스윙,0.93,4.71,4.47,93.2,45,6
2003,기론,한,#f37321,선발,0.92,4.59,4.38,64.2,49,10
2003,이혜천,두,#042071,불펜,0.92,3.93,4.66,55.0,36,0
2003,채병용,S,#ff0000,선발,0.9,4.82,4.01,114.0,84,16
2003,제춘모,S,#ff0000,선발,0.87,4.89,4.72,127.0,82,19
2003,강영식,삼,#0061aa,스윙,0.86,4.22,3.41,42.2,40,4
2003,성영재,L,#fc1cad,불펜,0.81,3.24,3.47,33.1,17,0
2003,이정훈,롯,#888888,선발,0.79,5.2,4.57,110.2,67,12
2003,김상진,S,#ff0000,선발,0.77,4.53,4.62,89.1,30,15
2003,염종석,롯,#888888,선발,0.76,5.17,4.93,123.2,85,24
2003,주형광,롯,#888888,선발,0.69,4.58,4.81,74.2,49,10
2003,강철민,KIA,#ed1c24,선발,0.69,4.88,5.88,90.1,44,19
2003,김승회,두,#042071,불펜,0.68,4.38,3.37,51.1,40,0
2003,최원호,L,#fc1cad,선발,0.68,4.48,4.21,76.1,40,17
2003,한용덕,한,#f37321,스윙,0.68,4.91,3.14,55.0,42,1
2003,권오준,삼,#0061aa,스윙,0.64,3.13,3.93,23.0,10,1
2003,박만채,L,#fc1cad,불펜,0.64,2.42,3.64,22.1,13,0
2003,경헌호,L,#fc1cad,불펜,0.63,4.2,3.48,70.2,73,0
2003,라이언,삼,#0061aa,선발,0.59,5.02,4.02,57.1,28,10
2003,문용민,한,#f37321,불펜,0.55,2.19,5.08,12.1,3,0
2003,손민한,롯,#888888,선발,0.54,4.86,4.98,109.1,54,18
2003,이재우,두,#042071,스윙,0.53,4.3,4.63,46.0,29,3
2003,유동훈,KIA,#ed1c24,불펜,0.52,3.8,4.31,21.1,11,0
2003,유혜정,한,#f37321,불펜,0.4,3.68,5.81,14.2,10,0
2003,노경은,두,#042071,스윙,0.39,4.12,5.58,19.2,8,4
2003,조태수,KIA,#ed1c24,불펜,0.39,3.91,5.11,25.1,12,0
2003,김광우,L,#fc1cad,불펜,0.39,3.47,4.41,23.1,18,0
2003,김백만,한,#f37321,스윙,0.35,5.23,4.7,32.2,21,4
2003,김태구,두,#042071,불펜,0.33,4.74,3.95,24.2,6,0
2003,에스트라다,한,#f37321,스윙,0.32,4.71,5.96,36.1,26,6
2003,이대환,현,#007f55,불펜,0.31,2.66,5.04,20.1,8,0
2003,조진호,S,#ff0000,선발,0.31,5.2,4.76,79.2,22,17
2003,박명환,두,#042071,선발,0.28,5.19,4.33,100.2,76,18
2003,이병석,L,#fc1cad,선발,0.27,5.18,5.34,66.0,29,13
2003,차명주,두,#042071,불펜,0.26,4.35,3.55,31.0,14,0
2003,김정수,S,#ff0000,불펜,0.24,4.15,4.27,13.0,3,0
2003,조규제,현,#007f55,스윙,0.24,5.63,5.11,40.0,41,2
2003,김광수,L,#fc1cad,선발,0.2,5.1,4.82,83.0,56,12
2003,권오원,삼,#0061aa,불펜,0.19,3.68,3.6,7.1,6,0
2003,이경원,KIA,#ed1c24,불펜,0.17,2.25,5.83,4.0,3,0
2003,양성제,롯,#888888,선발,0.16,4.89,4.96,99.1,42,12
2003,전병두,두,#042071,불펜,0.16,0.0,4.73,2.0,0,0
2003,권혁,삼,#0061aa,스윙,0.13,5.26,4.69,39.1,26,4
2003,이명호,롯,#888888,불펜,0.13,3.6,5.78,5.0,1,0
2003,정재복,L,#fc1cad,스윙,0.13,0.0,5.4,1.2,1,1
2003,라형진,삼,#0061aa,스윙,0.13,5.98,7.08,64.2,30,7
2003,김유봉,두,#042071,불펜,0.13,2.7,5.22,3.1,1,0
2003,김사율,롯,#888888,스윙,0.12,5.45,5.15,36.1,15,2
2003,정원,KIA,#ed1c24,불펜,0.12,4.26,9.98,6.1,2,0
2003,강상수,롯,#888888,스윙,0.12,5.5,6.08,54.0,47,3
2003,이동학,현,#007f55,선발,0.11,5.35,4.56,77.1,41,11
2003,황두성,현,#007f55,불펜,0.11,3.0,3.78,3.0,3,0
2003,이경필,두,#042071,선발,0.1,4.5,4.04,106.0,47,24
2003,이석만,롯,#888888,불펜,0.1,3.0,4.41,3.0,1,0
2003,가득염,롯,#888888,불펜,0.09,5.8,3.19,35.2,29,0
2003,이경민,L,#fc1cad,불펜,0.08,0.0,3.18,1.0,0,0
2003,박석진,롯,#888888,불펜,0.08,3.38,1.3,2.2,2,0
2003,엄정욱,S,#ff0000,스윙,0.07,5.4,3.71,25.0,29,4
2003,고상천,한,#f37321,불펜,0.06,5.4,7.44,6.2,6,0
2003,이명우,롯,#888888,불펜,0.06,3.6,5.36,10.0,7,0
2003,김경태,두,#042071,불펜,0.05,0.0,12.48,0.2,0,0
2003,장기영,현R,#007f55,불펜,0.05,0.0,3.18,0.2,0,0
2003,안병원,L,#fc1cad,불펜,0.05,0.0,3.18,0.2,0,0
2003,마일영,현,#007f55,선발,0.05,5.97,4.85,69.1,32,14
2003,지연규,한,#f37321,선발,0.03,5.2,5.56,45.0,8,11
2003,김휘곤,롯,#888888,불펜,0.03,0.0,3.18,0.1,0,0
2003,곽현희,KIA,#ed1c24,불펜,0.03,0.0,12.48,0.1,0,0
2003,오봉옥,KIA,#ed1c24,불펜,0.02,5.79,4.76,4.2,2,0
2003,이준,삼,#0061aa,불펜,0.01,5.4,1.68,1.2,1,0
2003,윤규진,한,#f37321,스윙,0.01,6.43,4.65,14.0,5,1
2003,이정민,롯,#888888,스윙,0.01,6.0,7.9,9.0,1,1
2003,지승민,삼,#0061aa,불펜,0.01,6.23,6.11,13.0,10,0
2003,이정호,삼,#0061aa,불펜,0.01,6.23,9.08,4.1,3,0
2003,변인재,롯,#888888,불펜,0.0,4.62,5.05,37.0,17,0
2003,노병오,삼,#0061aa,불펜,-0.01,6.52,7.49,9.2,4,0
2003,김장준,S,#ff0000,불펜,-0.01,6.23,4.99,13.0,10,0
2003,김주철,KIA,#ed1c24,불펜,-0.01,6.75,4.28,4.0,3,0
2003,김장백,한,#f37321,불펜,-0.02,9.0,12.58,1.0,1,0
2003,문남열,삼,#0061aa,불펜,-0.02,9.0,12.58,1.0,1,0
2003,한태균,두,#042071,불펜,-0.03,7.71,6.65,2.1,4,0
2003,신주영,한,#f37321,불펜,-0.05,18.0,21.28,1.0,0,0
2003,가내영,KIA,#ed1c24,불펜,-0.05,7.71,2.23,4.2,3,0
2003,김주용,롯,#888888,불펜,-0.05,7.11,4.34,6.1,2,0
2003,위재영,현,#007f55,스윙,-0.05,6.23,6.18,4.1,1,2
2003,곽채진,두,#042071,스윙,-0.06,5.86,4.53,35.1,11,7
2003,허진석,한,#f37321,불펜,-0.07,36.0,18.18,1.0,0,0
2003,임동규,삼,#0061aa,불펜,-0.07,13.5,14.13,2.0,2,0
2003,신윤호,L,#fc1cad,스윙,-0.08,13.5,15.38,2.0,1,1
2003,장준관,L,#fc1cad,불펜,-0.09,9.82,9.12,3.2,1,0
2003,정재훈,두,#042071,불펜,-0.09,10.8,8.22,3.1,3,0
2003,김진유,L,#fc1cad,불펜,-0.09,3.38,6.89,5.1,2,0
2003,엘비라,삼,#0061aa,스윙,-0.11,7.06,4.69,21.2,21,6
2003,정병희,한,#f37321,불펜,-0.13,9.64,7.31,4.2,2,0
2003,배힘찬,현,#007f55,불펜,-0.14,36.0,14.13,2.0,2,0
2003,김문수,삼,#0061aa,스윙,-0.17,15.43,3.43,2.1,1,1
2003,신동민,현,#007f55,불펜,-0.17,7.3,6.52,12.1,10,0
2003,최영필,한,#f37321,스윙,-0.18,6.86,5.1,42.0,26,6
2003,박용진,L,#fc1cad,불펜,-0.18,7.71,3.56,4.2,3,0
2003,김홍집,한,#f37321,불펜,-0.18,10.57,8.63,7.2,5,0
2003,안지만,삼,#0061aa,스윙,-0.23,7.89,6.49,21.2,11,1
2003,김영수,S,#ff0000,스윙,-0.24,5.34,5.3,64.0,47,8
2003,임선동,현,#007f55,스윙,-0.24,9.45,5.14,13.1,4,4
2003,김영완,S,#ff0000,불펜,-0.24,6.0,5.48,42.0,30,0
2003,최용호,KIA,#ed1c24,스윙,-0.25,10.13,5.27,10.2,7,3
2003,김태한,S,#ff0000,불펜,-0.27,8.25,7.49,12.0,7,0
2003,서승화,L,#fc1cad,스윙,-0.28,5.57,4.99,82.1,51,9
2003,이대진,KIA,#ed1c24,스윙,-0.31,9.45,5.28,13.1,13,4
2003,이용훈,롯,#888888,스윙,-0.4,11.08,9.84,13.0,9,1
2003,김성태,현,#007f55,불펜,-0.41,6.1,4.54,41.1,38,0
2003,이상훈,두,#042071,불펜,-0.53,9.72,4.9,16.2,9,0
2003,김장현,롯,#888888,선발,-0.55,6.75,5.26,92.0,32,15
2003,송은범,S,#ff0000,스윙,-0.69,6.78,5.17,71.2,50,6
2003,김상현,두,#042071,불펜,0.0,0.0,0.0,0.0,0,0
2004,리오스,KIA,#ed1c24,선발,7.23,2.87,3.59,222.2,145,32
2004,레스,두,#042071,선발,6.65,2.6,3.71,200.2,116,29
2004,배영수,삼,#0061aa,선발,6.18,2.61,3.23,189.2,144,27
2004,박명환,두,#042071,선발,5.69,2.5,2.26,158.2,162,26
2004,피어리,현,#007f55,선발,5.12,3.32,4.35,181.2,130,28
2004,송진우,한,#f37321,선발,4.7,3.61,4.14,172.0,100,26
2004,권오준,삼,#0061aa,선발,4.62,3.23,3.13,153.1,142,17
2004,유동훈,KIA,#ed1c24,불펜,3.76,2.98,4.04,120.2,65,0
2004,손민한,롯,#888888,선발,3.53,2.73,3.03,108.2,88,11
2004,조용준,현,#007f55,불펜,3.35,2.28,2.54,75.0,56,0
2004,이재영,두,#042071,불펜,3.32,2.59,3.41,94.0,79,0
2004,이승호,L,#ff0000,선발,3.3,2.71,3.75,129.2,115,21
2004,오재영,현,#007f55,선발,3.08,3.99,3.96,149.0,113,25
2004,김수경,현,#007f55,선발,3.04,4.01,4.15,152.2,100,26
2004,임경완,롯,#888888,불펜,2.96,3.16,3.38,105.1,72,0
2004,박지철,롯,#888888,선발,2.84,3.87,3.9,139.2,94,26
2004,장문석,KIA,#ed1c24,선발,2.76,4.03,4.54,152.0,75,27
2004,이강철,KIA,#ed1c24,불펜,2.74,2.95,4.37,85.1,56,0
2004,임창용,삼,#0061aa,불펜,2.63,2.01,2.74,67.0,67,0
2004,마뇽,KIA,#ed1c24,선발,2.6,4.17,4.63,155.1,83,26
2004,정대현,S,#ff0000,불펜,2.43,2.34,2.63,69.1,50,0
2004,이승호,S,#ff0000,선발,2.42,3.99,4.51,169.0,145,30
2004,신용운,KIA,#ed1c24,불펜,2.4,2.08,3.31,56.1,43,0
2004,김희걸,S,#ff0000,스윙,2.31,3.55,4.81,99.0,53,5
2004,이상열,현,#007f55,불펜,2.24,2.55,3.43,60.0,46,0
2004,정성훈,두,#042071,불펜,2.15,3.12,3.65,83.2,42,0
2004,정재훈,두,#042071,스윙,2.14,3.14,3.38,77.1,66,3
2004,엄정욱,S,#ff0000,선발,2.12,3.76,2.88,105.1,119,19
2004,권준헌,한,#f37321,불펜,2.05,2.11,3.33,42.2,24,0
2004,박석진,삼,#0061aa,불펜,1.96,2.3,3.61,62.2,33,0
2004,김원형,S,#ff0000,선발,1.89,4.2,4.78,135.0,78,20
